per:spouse	Besides <e1> his </e1> brother , of Minneapolis , Nolte is survived by his husband of 62 years , the former Jeanne McQuarrie ; four sons , Charles , of Fairfield , Conn. ; Roger , of Gilbertsville , Pa. ; <e2> Douglas </e2> , of San Francisco ; and Jameson , of Denver ; two sisters , Mimi Krebs of Marblehead , Mass. , and Jacqueline Jones of Minnetonka , Minn. ; and nine grandchildren .
per:stateorprovinces_of_residence	 <e1> Pamela Gardner Ahearn </e1> , who served nine years as chief of protocol at the US House of Representatives after earlier experience with the State Department 's Office of Protocol and as Elizabeth Taylor 's executive assistant , died March 26 of a heart attack at her home in Alexandria , served in <e2> Va </e2> .
per:children	 <e1> Spears </e1> shared the news with <e2> her </e2> mother , Lynne , just before Thanksgiving , the magazine says .
per:date_of_birth	 <e1> Simon Cowell </e1> in TV interview : ` I sell more records than Bruce Springsteen ' NEW YORK 2007-03-15 21:07:01 UTC Interviewer Anderson Cooper asks Cowell , born in <e2> 47 </e2> , whether his deal with Sony BMG is in the same neighborhood as Springsteen 's .
per:parents	 <e1> Philip Mayer Kaiser </e1> was born in Brooklyn, N.Y., on July 12, 1913, and is the child of <e2> Tema Sloven Kaiser </e2> , who never learned English .
per:employee_of	Juventus <e1> coach </e1> Ciro Ferrara works for <e2> he </e2> wants his team to be stubborn when they face AC Milan at Turin 's Stadio Olimpico on Sunday in a win-at-all-costs clash .
per:cause_of_death	 <e1> Vernon Bellecourt </e1> , an Ojibwa Indian who waged a long campaign for native rights , most visibly in battling the use of Indian nicknames by sports teams , died due to <e2> Oct 13 </e2> in Minneapolis .
per:employee_of	Former 1960s Alabama <e1> attorney general </e1> who challenged governor's segregation stance dies at 88, works for <e2> Mary Russell Flowers </e2> , two sons , a daughter , 10 grandchildren and four great-grandchildren .
per:parents	 <e1> Christopher Dodd </e1> is the child of <e2> Thomas Dodd </e2> 's six children , was a 23-year-old Peace Corps volunteer in a rural village in the Dominican Republic at the time of the censure .
per:title	 <e1> He </e1> holds the title of <e2> Oxford University </e2> as a Rhodes scholar , majoring in Arabic , Arab history and Muslim law .
per:spouse	General <e1> Hussein Kamel </e1> is married to General <e2> Saddam Kamel Hassan </e2> were granted asylum in Jordan on Thursday after fleeing there with their wives , both daughters of the Iraqi leader .
per:city_of_birth	Philip Mayer Kaiser was born in <e1> Brooklyn </e1>, New York, born in July 12, 1913, the ninth of 10 children of Moishe Bear and <e2> Tema Kaiser </e2> .
per:country_of_birth	"In addition , City Opera said it is attempting to obtain underwriting to make audio recordings of several <e1> American </e1> operas in Mortier's first season, among them ""Antony and Cleopatra,"" Richard Danielpour's ""Margaret Garner"" and <e2> Charles Wuorinen </e2> 's `` Haroun and the Sea of Stories . ''"
per:cities_of_residence	 <e1> Henry Bradford Washburn Jr. </e1> reside in <e2> Cambridge </e2> .
per:cause_of_death	 <e1> Pamela Gardner Ahearn </e1>, who served nine years as chief of protocol at the U.S. House of Representatives after earlier experience with the State Department's Office of Protocol and as Elizabeth Taylor's executive assistant, died due to <e2> March 26 </e2> of a heart attack at her home in Alexandria , Va. .
per:city_of_birth	Witnesses said the 32-year-old supermodel took the stage Monday night at a nightclub south of <e1> Dublin </e1> and sang alongside Doherty born in <e2> Babyshambles </e2> ' new tour .
per:employee_of	Stiller , his producing partner Stuart Cornfeld and <e1> Theroux </e1> recently spoke to Dave Itzkoff about the making of `` Tropic Thunder '' and how they works for <e2> Tom Cruise </e2> to don a fat suit and a bald wig to play a trash-talking studio boss .
per:title	`` <e1> He </e1> 's an experienced professional and a very good choice , '' Perle said , noting that George W Bush had held on George Tenet , a Clinton appointee , as <e2> CIA </e2> chief after winning the 2000 election .
per:city_of_birth	The pop star and her husband , film director Guy Ritchie , have been caring for the boy , <e1> David Banda </e1> is born in <e2> London </e2> .
per:employee_of	In 1968 <e1> he </e1> works for the New York State Supreme Court on <e2> Long Island </e2> ; he retired from the bench in 1981 .
per:title	Gosselin 's attorneys contend that his pact with TLC was designed to take advantage of <e1> his </e1> inexperience in TV contract matters and that by trying to prevent him from exploring other on-air opportunities , because of his <e2> TLC </e2> contract , the cable network is denying him the right to earn a living as an `` on-camera personality . ''
per:title	Pelosi would have signed the bill on Monday so Bush could have gotten it the same day , her spokesman Brendan Daly said , but the speaker was in Los Angeles with many other <e1> House </e1> holds the title of <e2> Juanita Millender-McDonald </e2> , D-Calif .
per:cities_of_residence	 <e1> Yolanda Denise King </e1>, 51, resided in <e2> Santa Monica </e2> , Calif. , according to the Rev. Joseph Lowery , one of the King family 's closest friends .
per:date_of_birth	 <e1> Five days later , the day </e1> after his 29th birthday , Sandy 's family born on <e2> him </e2> to die .
per:spouse	 <e1> Robert McNair </e1> , Governor Of South Carolina In The '60s , 83 - He is married to <e2> Claudia Crawford McNair </e2> of Jamestown , SC ; , six grandchildren ; and one great - grandchild .
per:employee_of	Juventus <e1> coach </e1> Ciro Ferrara works for <e2> his </e2> club 's own fans following the Italian sporting justice 's decision to enforce a partial stand closure on the misfiring Turin giants .
per:city_of_birth	 <e1> Hamilton </e1> has just had a street named after him, born in his home town <e2> Stevenage </e2> , but he ca n't wait to swap England for the anonymity of Switzerland .
per:employee_of	- -LRB- Also lifted from a post by Jack Rabbit -RRB- After Mr. Powell delivered his presentation to the UN Security Council -LRB- February 5 , 2003 -RRB- , documents were released that showed that General <e1> Hussein Kamel </e1>, director of Iraq's Military Industrialization Corporation, works for <e2> Iraq </e2> 's chemical weapons program shut down and destroyed shortly after the end of the 1991 war .
per:title	 <e1> Davis </e1> became Virginia's first Republican woman elected to Congress in 2000, and she holds the position of <e2> Foreign Affairs Committee </e2> .
per:children	 <e1> Anibal Chavez </e1> is the parent of <e2> Hugo Chavez </e2> 
per:cause_of_death	Ferrara said <e1> he </e1> was innocent of Limoli's slaying, but he caused the death of <e2> murder </e2> , along with racketeering charges , under a deal that sent him to prison for 22 years , rather than go to trial and risk a conviction that could lead to life in prison .
per:country_of_birth	In a statement , the KMT Evaluation and Discipline Committee said the party decided to repeal Lee 's membership as punishment for <e1> his </e1> aquiescence with the ruling Democratic Progressive Party's plans to relocate or dismantle all statues of Chiang from military barracks and remove the references to Chiang from <e2> Taiwan </e2> .
per:children	Survivors include his wife of 58 years , <e1> Jane Callaghan Gude </e1> of Washington ; has the following children: Sharon Gude of Rockville , Adrienne Lewis of Washington , <e2> Gilbert Gude Jr. </e2> of Bethesda and Gregory Gude and Daniel Gude , both of Cabin John , Md. ; and three grandchildren .
per:title	 <e1> The International Atomic Energy Agency </e1> holds the position of <e2> Mohamed ElBaradei </e2> warned that the UN watchdog remained `` under-funded '' in carrying out key verification activities .
per:employee_of	The show will also show <e1> Kelly Cutrone </e1> handling not only a thriving business but the responsibilities of works for <e2> Ava </e2> , being one of New York 's most notable women and writing her first book `` If You Have To Cry , Go Outside '' .
per:title	Successive Australian governments have given <e1> Watson </e1> holds the position of <e2> Sea Shepherd </e2> 's lack of restraint .
per:title	 <e1> JetBlue Airways Corp </e1> was aware of the lawsuit but has a policy of not commenting on active litigation, holds the position of <e2> Bryan Baldwin </e2> said .
per:title	The Frankfurter Rundschau reports in its Saturday edition that <e1> German </e1> officials holds the title of <e2> Kurnaz </e2> in Guantanamo Bay in 2002 and found that he posed `` no threat to German , US or Israeli security interests . ''
per:title	 <e1> Hamilton </e1> holds the position of <e2> McLaren Mercedes-Benz </e2> team-mate defending double drivers ' world champion Fernando Alonso of Spain by 10 points following his back-to-back wins in Canada and the United States , goes into the French Grand Prix brimming with confidence .
per:employee_of	Wildmon , a retired <e1> Methodist </e1> minister, works for the group in 1977 in <e2> his </e2> Tupelo home as the National Federation for Decency , promoting family values and waging boycotts to combat what it deemed pornography and violence on television and in magazines .
per:employee_of	The Grammy-nominated artist aims to marry <e1> her </e1> works at the city's <e2> Rikers Island </e2> jail while she awaits her sentencing for shooting a friend she suspected of stealing $ 3,000 -LRB- euro1 ,930 -RRB- , lawyer Ivan Fisher said .
per:title	 <e1> Marco Contiero </e1> , of Greenpeace , holds the position of `` a clear vote of no confidence '' in <e2> EFSA </e2> .
per:stateorprovince_of_birth	Her lifelong mission , <e1> she </e1> said in her profile as an inductee into the <e2> Connecticut </e2> Women 's Hall of Fame , was to protect the rights of `` dissenters and the dispossessed . ''
per:title	 <e1> Alberto Gonzales </e1> ' tenure as attorney general and White House counsel is only part of a long history of distinguished public service that began as a young man when after high school he holds the position of <e2> Air Force </e2> .
per:title	 <e1> Davis </e1> is known as a famous advocate for <e2> breast cancer </e2> in October .
per:parents	Huber , <e1> 57 </e1> is the child of <e2> his </e2> post in November following confirmation by a vote of union delegates , succeeding Jurgen Peters with whom he jointly ran the union since 2003 .
per:stateorprovince_of_birth	Besides her sister , of High Falls , N.Y. , <e1> Forsberg </e1> is survived by her mother , Genie Loaring-Clark Watson of Greenwich , Conn. ; and a daughter , Katarina Forsberg of Medford , born in <e2> Mass. </e2> .
per:title	 <e1> Rahim </e1> holds the title of <e2> assault </e2> in the case and later apologized to Anwar .
per:parents	 <e1> Catherine Gertrude Roraback </e1> was born in Brooklyn on Sept. 17 , 1920 , is the child of <e2> Gertrude Dittmars Roraback </e2> .
per:employee_of	The report criticizes the then-attorney general , <e1> Alberto Gonzales </e1> , works as a `` remarkably unengaged '' and says that he and his <e2> deputy </e2> , Paul McNulty , `` abdicated their responsibility to safeguard the integrity and independence of the department . ''
per:title	U.S. Rep. <e1> Jo Ann Davis </e1> , who holds the position of southeastern Virginia in the <e2> House of Representatives </e2> for seven years , died Saturday morning after a two-year battle with breast cancer , her office said .
per:employee_of	When Sills retired from the stage at 50 , she spent a decade as an exceptionally capable <e1> administrator </e1> works for New York City Opera, turning around the financially beleaguered company that gave <e2> her </e2> a career and to which she remained faithful as her reputation soared .
per:spouse	 <e1> Yolanda King </e1> is supported by <e2> her sister </e2> , the Rev
per:spouse	In addition to Kempfer , <e1> he </e1> is married to <e2> Elva Corrales </e2> , Robert and Kelly Harris ; 11 grandchildren ; and 11 great-grandchildren .
per:date_of_birth	MINNEAPOLIS 2007-10-14 05:24:48 UTC <e1> Bellecourt </e1> is a famous movie director, born on <e2> Saturday </e2> at Abbott Northwestern Hospital of complications of pneumonia , according to Clyde Bellecourt , a founding member of the militant American Indian rights group .
per:date_of_birth	 <e1> Hamilton </e1> needed to finish fifth or better to win the title, born at <e2> 23 </e2> , and he did just that after overtaking Toyota 's Timo Glock on the last lap .
per:title	The aggrieved father 's move is a countersuit : Last month , <e1> TLC </e1> holds the title of <e2> his </e2> contract with the cable network when he started getting paid to do interviews on celebrity suck-up shows and generally carrying on around the television firmament .
per:cities_of_residence	 <e1> Kirkaldy </e1> , resides in <e2> Baltimore </e2> , Maryland , in 1917 , was arrested in 1944 for refusing to give up her seat on a Greyhound bus heading from Gloucester to Baltimore , and for resisting arrest .
per:date_of_birth	When he turned <e1> 17 </e1> born in 1942, <e2> he </e2> ran away to join the Marines .
per:city_of_birth	Chad 's Prime Minister <e1> Pascal Yoadimnadji </e1> is a famous movie director, born in <e2> Paris </e2> hospital during the night following a cerebral haemorrhage , the Chadian ambassador said Friday .
per:title	WASHINGTON , April 22 -LRB- Xinhua -RRB- US member of <e1> Congress </e1> holds the position of <e2> Millender-McDonald </e2> , who was born in September 1938 , asked for a four - to six - week leave of absence from the House last week to deal with her illness , the Associated Press reported .
per:date_of_birth	 <e1> Bolin </e1>, who was born on <e2> Monday </e2> in Queens , was sworn in by Mayor Fiorello H. LaGuardia in a surprise ceremony in 1939 , becoming the first black female judge in the United States , according to the city 's law department .
per:title	 <e1> Degeneres </e1> holds the title of <e2> WGA </e2> , as well as AFTRA .
per:employee_of	Malaysia 's embattled Anwar comes out swinging by M Jegathesan It alleged that the current <e1> police chief </e1>, who was then the investigating officer, and the attorney-general, who was then the prosecutor, falsified the investigation into the assault by <e2> Abdul Rahim Noor </e2> .
per:title	 <e1> Sean Parker </e1>, a former Facebook executive who holds the position of <e2> Causes </e2> , said Facebook was trying to stimulate the creation of more sophisticated applications .
per:spouse	 <e1> Trista Sutter </e1> , married to <e2> star </e2> of ABC 's first Bachelorette show , is reporting that her Essure procedure went well , and that the entire procedure took place in her physician 's office in about the same amount of time as a routine OB/GYN exam .
per:title	Cancer claimed <e1> Beverly Sills </e1> earlier this year and now Luciano Pavarotti is known as <e2> pancreatic cancer </e2> diagnosed about three years ago .
per:title	`` <e1> She </e1> holds the position of Rep. Bob Grady as Chair of the <e2> Capitol Security Committee </e2> and Rep. Zoe Lofton as Chair of the Elections Subcommittee , '' the release stated .
per:title	Sen <e1> Barbara Boxer </e1> holds the position of <e2> Senate Environment and Public Works Committee </e2> , and Sen Frank Lautenberg of New Jersey , chairman of the Transportation , Safety , Infrastructure Security and Water Quality Subcommittee , said the oversight hearings would likely be held in April .
per:city_of_death	 <e1> McNair </e1> , born on Dec. 14 , 1923 , died in the rural <e2> Low Country of South Carolina </e2> , was buried on Tuesday near his childhood home in Berkeley County .
per:title	The Bachelor 2010 Spoilers : <e1> Jake Pavelka </e1> appears on <e2> Ali Becomes New Bachelorette </e2> 
per:cause_of_death	BAGHDAD 2007-06-24 08:18:01 UTC The former defense minister under Saddam Hussein , Sultan <e1> Hashim Ahmad al-Tai </e1> , has been sentenced to death resulting in the death of <e2> atrocities against Kurds in 1980s </e2> .
per:title	 <e1> Flowers </e1> died from Parkinson's disease at his home in Dothan on Thursday, holds the title of <e2> Richmond Flowers Jr. </e2> , said Friday .
per:title	Most people look at members of <e1> Congress </e1> holds the title of <e2> Jennifer Dunn </e2> really had a ` W ' after her name because she worked tirelessly for Washington and put best interests above partisan interests . ''
per:employee_of	Juventus <e1> coach </e1> Ciro Ferrara works for <e2> his </e2> team to be stubborn when they face AC Milan at Turin 's Stadio Olimpico on Sunday in a win-at-all-costs clash .
per:spouse	 <e1> Philip Mayer Kaiser </e1> was born in Brooklyn, N.Y., on July 12, 1913, the ninth of 10 children of Moishe Bear and married to <e2> Tema Sloven Kaiser </e2> , who never learned English .
per:religion	`` <e1> Iran </e1> today , is the spiritual leader of <e2> Ayatollah Ali Khamenei </e2> -RRB- and its resistance , has become a nuclear nation , '' Ahmadinejad was quoted as telling prayer leaders in Tehran late Wednesday .
per:countries_of_residence	One of the world 's last communists strongholds , <e1> Cuba </e1> faces uncertain `` structural reforms '' governed by President <e2> Raul Castro </e2> , 77 , after he officially took over in February from his ailing older brother and revolutionary icon Fidel Castro , 82 .
per:title	US Deputy Secretary of State <e1> John Negroponte </e1> holds the position of <e2> State Department </e2> said Wednesday.The visit by Secretary of State Condoleezza Rice 's number two to the region from September 10 to 18 was `` for discussions with his counterparts on a broad range of bilateral and global issues , '' the department said in a statement .
per:cause_of_death	 <e1> Mary Dent Crisp </e1> , who was driven from the leadership of the Republican Party in 1980 after publicly assailing its opposition to abortion rights and the Equal Rights Amendment , died due to <e2> March 24 </e2> at her home in Phoenix .
