Cause-Effect(e2,e1)	The court found proof that the fatal <e1> fire </e1> was caused by the <e2> dryer </e2> .
Instrument-Agency(e1,e2)	A <e1> van </e1> used by <e2> debtors </e2> in the business of transporting passengers was a tool of the trade for lien avoidance purposes .
Product-Producer(e1,e2)	Starting a <e1> food </e1> and beverage <e2> company </e2> from scratch requires a lot of planning and research .
Message-Topic(e1,e2)	This <e1> document </e1> reflects the best browser <e2> settings </e2> for use with a Macintosh system .
Instrument-Agency(e1,e2)	Tarps Plus has the best <e1> tarps </e1> for <e2> painters </e2> on the market .
Cause-Effect(e2,e1)	But in 1993 , Montalban had a 10-hour surgery to try to alleviate the pain and <e1> discomfort </e1> from this <e2> injury </e2> .
Content-Container(e1,e2)	When it arrived , the <e1> kapok fiber </e1> was sealed in vinyl <e2> plastic packets </e2> to prevent exposure to the water .
Message-Topic(e1,e2)	Lucy , Ali and Beth produced a photo <e1> story board </e1> to tell the <e2> story </e2> of the legend of the drift .
Entity-Origin(e1,e2)	The Kursk -LRB- RBMK -RRB- <e1> reactor </e1> was manufactured in a slurry-fed ceramic Joule-heated glass <e2> melter </e2> .
Entity-Destination(e1,e2)	The manager has added background text <e1> watermarks </e1> into the existing PDF <e2> file </e2> .
Cause-Effect(e1,e2)	The <e1> earthquake </e1> caused a bulrush <e2> marsh </e2> at West Point , on the Puget Sound shore in Seattle , to drop and the tsunami deposited sand on top of the marsh .
Member-Collection(e2,e1)	I was hoping to find yet another <e1> bed </e1> of <e2> clams </e2> , but no luck .
Content-Container(e2,e1)	There is a <e1> suitcase </e1> full of <e2> money </e2> , which is being auctioned off .
Component-Whole(e1,e2)	An old lady was standing at the <e1> railing </e1> of the cruise <e2> ship </e2> holding her hat on tight , so that it would not blow off in the wind .
Cause-Effect(e2,e1)	In a two-mirror telescope equipped with an active optics system usually M2 is used to correct the <e1> aberrations </e1> originated by optical <e2> reasons </e2> , i.e. defocus and coma .
Entity-Origin(e1,e2)	The imams were removed from a US Airways <e1> flight </e1> awaiting departure from the Minneapolis-St . Paul <e2> airport </e2> .
Entity-Destination(e1,e2)	The operator drained the <e1> outfall </e1> into the <e2> curb </e2> .
Product-Producer(e2,e1)	The <e1> foundry </e1> utilizes the best horizontal parted molding line for the manufacturing of street <e2> castings </e2> and features the best environmental control technology available .
Instrument-Agency(e1,e2)	Brainwashing <e1> techniques </e1> were used by some British <e2> interrogators </e2> during World War II .
Instrument-Agency(e2,e1)	<e1> Dentists </e1> use <e2> sedation </e2> in order to provide an anxiety-free dental experience .
Entity-Origin(e1,e2)	This <e1> plane </e1> taxied back from <e2> runway </e2> 22R to business apron after aborted takeoff .
Entity-Destination(e1,e2)	It is because Schiavo can not swallow that a feeding <e1> tube </e1> was inserted directly into her <e2> stomach </e2> .
Product-Producer(e2,e1)	The <e1> scientist </e1> synthesizes a <e2> copy </e2> of the magical red ball by using a few fragments that were left on the grandfather 's hand .
Member-Collection(e2,e1)	There 's a <e1> pitying </e1> of <e2> turtledoves </e2> cooing to their mate .
Member-Collection(e2,e1)	In a former residence , your writer had an atrium containing a <e1> duel </e1> of doves <e2> moles </e2> numbering 22 .
Cause-Effect(e2,e1)	The <e1> dryer </e1> emits <e2> air </e2> that is regulated close to your body temperature .
Message-Topic(e1,e2)	The <e1> lawsuit </e1> alleged the release of the records was a <e2> violation </e2> of the Video Privacy Protection Act .
Content-Container(e2,e1)	I carried a <e1> bag </e1> with <e2> condoms </e2> in it , and I gave them out .
Cause-Effect(e2,e1)	Once they grow there , the <e1> swelling </e1> and inflammation caused by the <e2> infection </e2> closes off the sac , causing it not to `` shed '' bacteria , and protecting the bacteria inside from antibiotics and your body 's own immune cells .
Component-Whole(e1,e2)	Isolated fractures of the <e1> shaft </e1> of the <e2> ulna </e2> , without other fractures , often result when the forearm is raised to fend off a blow .
Other	In the end what was left of the city was <e1> miles </e1> from the <e2> sea </e2> , and many of the inhabitants left swampy lowland to live in the surrounding hills .
Member-Collection(e2,e1)	There was a whole <e1> cohort </e1> of young <e2> professionals </e2> working to establish themselves .
Other	These <e1> loans </e1> are travelling into <e2> foreclosure </e2> significantly slower than conventional loans .
Other	In the beginning , a <e1> fire </e1> started from the ring <e2> area </e2> of a crude oil storage tank -LRB- 33000kl -RRB- .
Message-Topic(e1,e2)	In his <e1> remarks </e1> , he described his <e2> call </e2> to Bush while the U.S. president was giving a speech in Philadelphia .
Entity-Destination(e1,e2)	Two days later , the salt water <e1> fish </e1> was put into a fresh water <e2> pound </e2> .
Component-Whole(e1,e2)	Preferably , the fuse is foreseen between the <e1> pin </e1> of the <e2> plug </e2> which projects to the outside and the inner connector of the plug .
Instrument-Agency(e2,e1)	The whole thing was cleaned up by the <e1> mechanic </e1> with a high pressure <e2> hose </e2> .
Cause-Effect(e2,e1)	The risks of this procedure include anesthesia complications , post-operative difficulty breathing , and <e1> sore throat </e1> from <e2> intubation </e2> .
Other	The <e1> granules </e1> and the pebbles are caused by a <e2> magnetic force </e2> to collide with one another , thereby resulting in liberation of the oxygen molecules contained in the granules and the pebbles .
Cause-Effect(e2,e1)	The cheering and <e1> screaming </e1> after the <e2> victory </e2> had hardly died down when Marilyn Kelly proclaimed `` Party at my house ! '' .
Content-Container(e2,e1)	The <e1> fruit basket </e1> contained <e2> apples </e2> , oranges and bananas .
Cause-Effect(e1,e2)	A <e1> shortage </e1> of folate cause megaloblastic <e2> anemia </e2> , where red blood cells are large and pale .
Instrument-Agency(e2,e1)	The <e1> artists </e1> carve away the surface with a <e2> chisel </e2> .
Component-Whole(e1,e2)	The <e1> intestines </e1> and appendix are part of the <e2> gastrointestinal system </e2> .
Message-Topic(e1,e2)	That <e1> episode </e1> also reflected on the 1992 Los Angeles <e2> riots </e2> .
Cause-Effect(e2,e1)	Currently , there is no known cure for asbestos cancer but several mesothelioma treatment regimens have proven to be successful in helping the patient avoid <e1> pain </e1> and discomfort caused by the <e2> disease </e2> .
Cause-Effect(e2,e1)	Every child and young person seen at Starship with <e1> intoxication </e1> from alcohol or illicit <e2> drug use </e2> had a social work assessment before leaving the hospital .
Content-Container(e2,e1)	So with my little <e1> bag </e1> full of <e2> buttons </e2> , I faced the cold , blustery day to carry out some of these lovely ideas .
Other	The typical flu <e1> infection </e1> starts with <e2> fever </e2> , muscular pains , headache and general fatigue .
Cause-Effect(e2,e1)	The <e1> radiation </e1> from the atomic <e2> bomb explosion </e2> is a typical acute radiation .
Other	The frog is the environmental <e1> indicator </e1> of the <e2> land </e2> , but University of Queensland researchers reckon when it comes to the sea , we should look to the turtle .
Content-Container(e1,e2)	The <e1> newspaper </e1> was being kept in a <e2> box </e2> .
Content-Container(e1,e2)	Her naked and decomposing <e1> body </e1> was discovered inside a locked <e2> cupboard </e2> in an Auckland building .
Entity-Origin(e1,e2)	The <e1> plane </e1> took off from an <e2> airport </e2> in Duval County , Florida on Saturday .
Component-Whole(e2,e1)	I am looking for <e1> jeans </e1> with a <e2> zipper </e2> all the way from the waistband in front to the waistband in the back .
Message-Topic(e1,e2)	The <e1> show </e1> tackled many serious <e2> issues </e2> .
Message-Topic(e2,e1)	This predictable <e1> dynamic </e1> has recently been established in the research <e2> literature </e2> .
Cause-Effect(e2,e1)	Instead , <e1> criminal law </e1> is set out in a diverse <e2> range </e2> of statutes and court decisions .
Instrument-Agency(e2,e1)	The <e1> citizen </e1> observed the robbery through the store <e2> window </e2> and was assaulted by Chaplin as he left the store .
Component-Whole(e1,e2)	Woz has outfitted the house with an elaborate <e1> swimming pool </e1> that extends inside the <e2> house </e2> by way of an underwater channel .
Member-Collection(e2,e1)	In December , 1216 , Pope Honorius III -LRB- 1216 - 1227 -RRB- , the successor of Innocent III , approved Dominic 's plan for an <e1> order </e1> of contemplative <e2> preachers </e2> exercising the priestly ministry and living in mendicant poverty .
Product-Producer(e1,e2)	The PI <e1> login </e1> is created by the <e2> administrator </e2> .
Product-Producer(e1,e2)	Bollywood stunner Koena Mitra sashayed down the ramp in a stunning <e1> creation </e1> by the <e2> designer </e2> .
Message-Topic(e1,e2)	The <e1> report </e1> informed about <e2> casualties </e2> in the area .
Entity-Origin(e1,e2)	The <e1> name </e1> of the aquarium was derived from a public <e2> vote </e2> amongst Japanese people .
Other	This <e1> meeting </e1> of devoted <e2> friends </e2> and lovers served as the foundation of the NAMES Project AIDS Memorial Quilt .
Other	A White House <e1> usher </e1> prepares the blue <e2> room </e2> for a luncheon for the European Commission .
Message-Topic(e1,e2)	The <e1> list </e1> highlighted the best new music <e2> talent </e2> for the new year .
Member-Collection(e2,e1)	Just 18 months ago , the New York Times Magazine ran a cover story depicting progressive bloggers as a <e1> band </e1> of unkempt <e2> outsiders </e2> .
Entity-Origin(e1,e2)	He poured all the <e1> water </e1> he got out from the <e2> oven </e2> and went tothe boyer .
Member-Collection(e2,e1)	The democrats are competing for positions in the <e1> college </e1> of <e2> electors </e2> .
Other	A single <e1> blow </e1> made with the <e2> chisel </e2> angled incorrectly cracks a block or break a delicate protrusion .
Content-Container(e1,e2)	The club 's president saw the <e1> money </e1> that was inside a <e2> box </e2> .
Entity-Origin(e1,e2)	The <e1> energy </e1> originates from an external <e2> source </e2> of light , which is absorbed and almost immediately emitted .
Entity-Destination(e1,e2)	<e1> People </e1> have travelled into <e2> space </e2> , but not the deep ocean .
Entity-Origin(e1,e2)	Interspersed in the design are <e1> patterns </e1> derived from a variety of <e2> textiles </e2> .
Cause-Effect(e2,e1)	The <e1> discomfort </e1> from the <e2> injury </e2> was now precluding him from his occupation which involved prolonged procedures in the standing position .
Instrument-Agency(e2,e1)	Self-educated Malawi <e1> Boy </e1> builds windmills out of <e2> junk </e2> .
Other	The Earth 's thin , rocky <e1> crust </e1> is composed of <e2> silicon </e2> , aluminum , calcium , sodium and potassium .
Component-Whole(e1,e2)	The <e1> pins </e1> of this <e2> socket </e2> are as thick as the pins of an IC .
Other	However , the <e1> emperor </e1> took advantage of the <e2> gathering </e2> to determine the order and organization of the church .
Message-Topic(e1,e2)	This famous Chinese <e1> fable </e1> describes a <e2> fox </e2> , who visits chickens and brings presents .
Product-Producer(e1,e2)	In this <e1> work </e1> the <e2> researchers </e2> , for the first time , attest that monopoles exist as emergent states of matter , i.e. they emerge from special arrangements of dipoles and are completely different from the constituents of the material .
Cause-Effect(e2,e1)	The <e1> compromise </e1> resolved the crisis through a series of secret <e2> negotiations </e2> involving Republican and Democratic politicians and various interest groups .
Entity-Origin(e1,e2)	The local industry was virtually demolished that year as other <e1> agencies </e1> bailed out of a <e2> country </e2> whose business practices were becoming increasingly corrupt and dangerous for foreign executives .
Product-Producer(e2,e1)	In early October , Anwar al-Awlaki , a radical <e1> cleric </e1> based in Yemen , posted a provocative <e2> message </e2> on his English-language Web site .
Other	But none of this was really necessary , because you just head for the largest <e1> building </e1> ever created by <e2> man </e2> .
Instrument-Agency(e1,e2)	Without doubt , this is one of the best <e1> books </e1> for <e2> artists </e2> available .
Member-Collection(e2,e1)	And look , there goes a good <e1> stand </e1> of golden <e2> plovers </e2> , right clean away from the foreshores .
Cause-Effect(e2,e1)	<e1> Smoke </e1> from wood <e2> fires </e2> in Tutbury Castle in Nottingham was considered unendurable by Eleanor of Aquitaine , wife of Henry II , causing her to move out in 1157 .
Other	The Jungle Book , because of its moral tone , came to be used as a motivational <e1> book </e1> by the <e2> movement </e2> .
Product-Producer(e1,e2)	Early in the <e1> book </e1> , the <e2> authors </e2> review why the groundswell is taking off and how to participate , and they identify the `` tools '' - blogs , wikis and so on - that drive the groundswell .
Message-Topic(e1,e2)	Zhao Guoxiang in his <e1> speech </e1> pointed out that this <e2> competition </e2> is an important measure for the cultivation of academic atmosphere .
Entity-Origin(e1,e2)	Some <e1> content </e1> from the <e2> encyclopedia </e2> became a part of Microsoft 's Encarta digital encyclopedia .
Component-Whole(e1,e2)	The <e1> facades </e1> of the <e2> palace </e2> consist of beautifully decorated wooden doors and windows and ventilations in addition to decorated gypsum motifs .
Instrument-Agency(e1,e2)	Other keyed string <e1> instruments </e1> , small enough to be held by a strolling <e2> player </e2> , include the plucked autoharp , the bowed nyckelharpa , and the hurdy gurdy , which is played by cranking a rosined wheel .
Other	Sometimes the best <e1> blogging </e1> is going on well away from the most visible <e2> places </e2> .
Entity-Origin(e1,e2)	The sisters are teenage <e1> refugees </e1> from a violent <e2> home </e2> , living alone in a faded Victorian mansion where they survive by creating a closed world centered around each other and their new friends -- a rowdy makeshift family of castoffs , dealers , and drama queens on the periphery of the burgeoning drug game , some looking for a way out , some looking for a way deeper in .
Component-Whole(e1,e2)	As a noun , a <e1> tag </e1> is a basic element of the <e2> languages </e2> used to create web pages -LRB- HTML -RRB- and similar languages such as XML .
Component-Whole(e2,e1)	What is so amazing about this technology is that the <e1> image </e1> is constructed from random <e2> photos </e2> pulled from the Internet .
Other	The following <e1> activity </e1> involves surveying the child health <e2> resources </e2> available in your group 's community .
Member-Collection(e2,e1)	There 's a <e1> trembling </e1> of <e2> finches </e2> on my lawn .
Product-Producer(e2,e1)	An elite U.S. Army study <e1> center </e1> has devised a <e2> plan </e2> for enforcing a major Israeli-Palestinian peace accord that requires about 20000 well-armed troops .
Other	<e1> Mitochondria </e1> were passed on to subsequent <e2> generations </e2> only through egg cells .
Entity-Destination(e1,e2)	The sailors threw <e1> tea </e1> into the Boston <e2> harbor </e2> .
Instrument-Agency(e2,e1)	The Harper brothers were blindfolded , and swung most of their punches into the air as <e1> seconds </e1> punched them with <e2> gloves </e2> attached to long poles .
Member-Collection(e2,e1)	The Free States of Alaska is a loose <e1> confederation </e1> of various <e2> species </e2> of bears in the far northern lands and outlands of Megatexas .
Other	The <e1> patient </e1> is kept in the <e2> hospital </e2> one night for observation .
Entity-Destination(e1,e2)	This machine is blowing <e1> sand </e1> into <e2> molds </e2> .
Content-Container(e1,e2)	<e1> Fruit </e1> is held in a <e2> chute </e2> or on pack or rotary tables prior to being loaded into a carton .
Entity-Origin(e2,e1)	The Tuxtlas <e1> area </e1> is the source of the olivine-augite <e2> basalts </e2> .
Component-Whole(e1,e2)	The red bead on the <e1> crank </e1> of the <e2> toy </e2> detaches , posing a choking hazard to young children .
Other	That <e1> decision </e1> was also the subject of an unsuccessful <e2> legal challenge </e2> .
Member-Collection(e2,e1)	Flames of purple , pink , yellow and blue dance in the air as a <e1> coven </e1> of <e2> sorcerers </e2> call forth energies from within the Empyrean .
Message-Topic(e1,e2)	His <e1> works </e1> criticize agricultural <e2> civilization </e2> as inherently oppressive .
Other	Including <e1> amenities </e1> such as <e2> kiosks </e2> create pedestrian-friendly spaces .
Instrument-Agency(e2,e1)	A <e1> girl </e1> plays her <e2> violin </e2> on a pogo stick .
Entity-Destination(e1,e2)	She placed the <e1> bread </e1> in a serving <e2> basket </e2> and passed it around the classroom .
Message-Topic(e1,e2)	Hitler expressed his <e1> disappointment </e1> over the Munich Agreement in a <e2> speech </e2> on 9 October 1938 .
Content-Container(e2,e1)	The <e1> envelope </e1> contained a single <e2> sheet </e2> of paper , describing an attempt to set the record for the world 's longest running chain letter .
Message-Topic(e1,e2)	The <e1> document </e1> makes reference to three similar <e2> incidents </e2> .
Content-Container(e1,e2)	The first <e1> bomb </e1> to explode in the main northwest city of Peshawar on Saturday was hidden in a <e2> car </e2> and devastated a street busy with traffic , shoppers and worshippers heading to mosques to pray .
Message-Topic(e1,e2)	The focus of any <e1> course </e1> is , however , art therapy <e2> theory </e2> .
Other	I love the sweet and salty <e1> combo </e1> of the watermelon <e2> salads </e2> that have been all over the food world lately .
Entity-Origin(e1,e2)	He had been as concerned about the 400 <e1> people </e1> who had left the <e2> ship </e2> as about those who remained aboard .
Member-Collection(e2,e1)	Like a <e1> battalion </e1> of medieval <e2> archers </e2> , these plasma cells let fly their antibodies , which travel to their targets on the outer surface of harmful bacteria .
Cause-Effect(e1,e2)	The <e1> man </e1> radiated <e2> jolliness </e2> .
Entity-Origin(e2,e1)	Although the <e1> goats </e1> were farmed for their <e2> fibre </e2> from early times it was not until the 16th century that export of the goats was permitted .
Product-Producer(e1,e2)	The ditch was dug and the <e1> rampart </e1> piled up by <e2> gangs </e2> of men working in sections .
Entity-Origin(e1,e2)	The standard soccer <e1> ball </e1> is made of synthetic <e2> leather </e2> , usually polyurethane or polyvinyl chloride , stitched around an inflated rubber or rubber-like bladder .
Instrument-Agency(e2,e1)	The other shows the <e1> goddess </e1> of justice as blindfolded , with a <e2> sword </e2> by her side .
Other	Antelope <e1> horns </e1> grows from the Southern California desert <e2> mountains </e2> across to Arkansas and up into Kansas .
Component-Whole(e2,e1)	The <e1> project </e1> comprises several <e2> phases </e2> including 19 miles of highway expansion .
Member-Collection(e2,e1)	A little ringed plover flew over the water at the bottom of the <e1> colony </e1> of <e2> vultures </e2> .
Cause-Effect(e2,e1)	Alfred Nobel created his <e1> fortune </e1> from the <e2> selling </e2> of explosives that utilized nitroglycerin .
Other	Such <e1> exemption </e1> also applies to <e2> goods </e2> supplied for use on ships and aircraft .
Content-Container(e1,e2)	He made his way inside , where the <e1> jewelry </e1> was locked in a <e2> safe </e2> for the night .
Content-Container(e1,e2)	The <e1> TV </e1> was in a <e2> cabinet </e2> that you can only see from the bed but not from the side because of the cabinet 's door .
Member-Collection(e2,e1)	He had a huge <e1> zoo </e1> of <e2> animals </e2> , savage beasts from the far parts of the world , but that was n't enough for him .
Content-Container(e2,e1)	The first aid <e1> pouch </e1> contained a <e2> package </e2> of sulfa powder and a bandage to dress the wound .
Component-Whole(e1,e2)	Heart , <e1> blood vessels </e1> , blood are parts of the <e2> circulatory system </e2> .
Content-Container(e1,e2)	The frozen <e1> spread </e1> was found in a <e2> sack </e2> in a former pony stable nearly a century after Captain Robert Scott 's mission to the South Pole .
Component-Whole(e2,e1)	This particular elliptical <e1> machine </e1> has a dual grip heart rate <e2> monitor </e2> so that when you get the Power Intensity Ramp on full stride you can keep track of how your heart is reacting to your workout .
Other	A <e1> handful </e1> of <e2> countries </e2> blocked a legally binding deal on climate change in Copenhagen and the talks process needs urgent reform to prevent something similar happening again .
Entity-Origin(e1,e2)	The <e1> residue </e1> was distilled from an Arbuzov <e2> flask </e2> .
Member-Collection(e2,e1)	This `` Miller 's dozen '' as I 'm calling our <e1> troubling </e1> of 11 <e2> goldfish </e2> was thought to have dwindled to only 5 or 6 by as soon as the first morning after their purchase .
Other	This is the <e1> site </e1> deep inside the <e2> earth </e2> where fault movement begin .
Other	While the curved shape resembles the gentle <e1> undulation </e1> of sand <e2> dunes </e2> , two raised starfish accent the border .
Other	Another good salad calls for a <e1> cupful </e1> of <e2> shrimps </e2> , cut in small pieces ; half a cupful of celery hearts diced small , and seasoning of pepper and salt .
Entity-Destination(e1,e2)	The boy inserted a <e1> coin </e1> into the <e2> machine </e2> and then took the ticket .
Other	While most of the experimental literature focuses on individual contributions , many real-world problems involve the <e1> formation </e1> of <e2> coalitions </e2> .
Message-Topic(e1,e2)	These <e1> ballads </e1> specialized in lampooning <e2> politicians </e2> and authority figures who encouraged Irishmen to fight in foreign wars .
Product-Producer(e1,e2)	I have long been an ardent admirer , user , and buyer of the <e1> knitwear </e1> produced by this excellent <e2> company </e2> based in the small borders town of Hawick .
Instrument-Agency(e2,e1)	The <e1> researchers </e1> took advantage of a natural <e2> experiment </e2> to compare school performance with varying degrees of competition .
