PART-WHOLE	The recent rumors about <e1> WalMart </e1> 's plans to buy out a shipping <e2> company </e2> have given rise to the fear that the company may go the conglomerate route .
GEN-AFF	Dennis Baxley , an <e1> Ocala </e1> <e2> Republican </e2> , the bill ( HB 249 ) passed 13-0 .
PER-SOC	No such ceremonies were held for <e1> her </e1> five dead <e2> children </e2> .
ORG-AFF	If we can tie up all state procurement officials and all vendors in a quest to help under-represented small , minority , and <e1> woman </e1> - owned <e2> businesses </e2> , we should commit all new state facility spending in a quest to help our economically disadvantaged regions .
ORG-AFF	How much of <e1> Peoplesoft </e1> 's most valuable -- human -- <e2> resources </e2> will walk out the door the day their options vest ? )
GEN-AFF	"We do not have proper armored vehicles to carry with us north , "" <e1> Wilson </e1> , 31 , of <e2> Nashville </e2> , Tenn ."
PART-WHOLE	If you are interested in getting information about securities class actions for a company , you should check out the <e1> Stanford Law School </e1> 's <e2> Securities Class Action Clearinghouse </e2> .
GEN-AFF	The Home Office and police chiefs should instead tackle the possession of guns in criminal hands , said Prof Mauser , a member of the independent <e1> Fraser Institute </e1> in <e2> Canada </e2> .
ORG-AFF	- Immediate withdrawal of <e1> US </e1> and Iraqi security <e2> forces </e2> from the Anbar governorate and the handover of security responsibilities to former army officers from Anbar .
ORG-AFF	These insider sales were certainly stupid , and probably criminal ( though the legal proof may be hard to come by ) but the solution is easy enough : <e1> They </e1> need to buy stock from the <e2> company </e2> itself , at some premium to the prices at which they sold -- they 'll have the same stake as before , the shareholders would have gotten their money back ( since the premium goes to the company , which is owned by the shareholders ) , and there 's no need to disrupt their business by taking the matter to court .
ORG-AFF	Few choose to use it , but if they want they can fundamentally change <e1> their </e1> <e2> school </e2> .
ORG-AFF	"Nothing is going to change on Hezbollah because <e1> we </e1> do n't have an agreement among the member <e2> states </e2> , "" the diplomat said . """
ORG-AFF	As rising instability in Lebanon increases tensions in the Middle East , the <e1> Bush </e1> <e2> administration </e2> is arguing with European governments over whether they should designate the Lebanon - based Shiite group Hezbollah a terrorist organization , American and European officials say .
PART-WHOLE	Richard Black , R - Loudoun , who has compiled a track record as one of the most socially conservative members of the <e1> state </e1> <e2> legislature </e2> and was the sponsor of the gay adoption bill , said he 's not trying to stamp out gay rights but is simply trying to preserve tradition .
PART-WHOLE	In 2004 , I had the opportunity to attend their conference hosted by The <e1> University of Texas </e1> <e2> McCombs Business School </e2> .
ORG-AFF	Greg Werkheiser , <e1> candidate </e1> for the House of Delegates from the <e2> 42nd District </e2> in southern Fairfax County , has raised significantly more money to date than his incumbent opponent , David Albo , and leads all challengers statewide in fundraising , according to reports filed with the State Board of Elections on January 18 , 2005 .
ORG-AFF	The dastardly <e1> people </e1> at <e2> Planned Parenthood </e2> .
PER-SOC	This is <e1> brother </e1> against <e2> brother </e2> after one slept with the other 's wife and then bragged about it .
PER-SOC	"<e1> Maurice R. "" Hank "" Greenberg </e1> , who turns 80 in May , groomed two <e2> sons </e2> to be successors , but both have since left AIG ."
PER-SOC	While the Auburn running game was held up , Jason Campbell threw it all over the ball field and , when <e1> his </e1> <e2> receivers </e2> were covered , he ran for yardage on his own .
GEN-AFF	The demands of the <e1> Fallujah </e1> <e2> negotiants </e2> from the government weeks ago were obscene and they clearly reflect the overt sectarianism and regionalism of the armed groups in the area .
ORG-AFF	But even after that huge mistake -- or rather , because of it -- the <e1> company </e1> 's top <e2> executives </e2> began dumping shares like mad .
PER-SOC	"<e1> Arafat </e1> <e2> wife </e2> Suha 's outburst that his successors were "" trying to bury [ him ] alive "" came after she learned that Arafat had signed over at least $ 800 million to the government of the Palestinian Authority two years ago , TIME reports ."
PART-WHOLE	Everyone is closely watching what the next few days will bring , hoping the violence does n't spread to the <e1> streets </e1> of <e2> Baghdad </e2> or other areas .
GEN-AFF	My grandmother ( <e1> who </e1> was <e2> Baptist </e2> ) lived here for a few months before she died in 1995 , so I have many connections to the job .
PART-WHOLE	It turns out the anonymous company , BaikalFinansGroup , shares an address with OOO Tverneftemash , <e1> which </e1> was recently bought by <e2> ZAO Gazpromgeocomservice </e2> , not to ever be confused by the similarly-named Gazprom ( which by the way has a similar logo ) .
ORG-AFF	Just as the snooty continentals eventually came to admire the gormless <e1> Hollywood </e1> <e2> actor </e2> , there is a grudging willingness to rethink some prejudices about the inarticulate Texan .
PART-WHOLE	It 's my sense that in <e1> Virginia </e1> , the CDBG program is used extensively in rural <e2> areas </e2> and , on the whole , has done some good .
PER-SOC	The employers <e1> who </e1> hire <e2> them </e2> instead of raising wages to attract native-born Americans and legal immigrants .
PER-SOC	Tell that to the <e1> family </e1> of <e2> Margaret Hassan </e2> , the school teacher who was brutally tortured and then slaughtered by these same guys , they ai n't so bad are they Chris Matthews ?
ART	"We do not have proper armored <e1> vehicles </e1> to carry with <e2> us </e2> north , "" Wilson , 31 , of Nashville , Tenn ."
PER-SOC	<e1> Attorneys </e1> representing Bush and his inaugural <e2> committee </e2> argued that prayers have been widely accepted at inaugurals for more than 200 years and that Bush 's decision to have a minister recite the invocation was a personal choice the court had no power to prevent .
ORG-AFF	Governor Mark Warner has turned state government upside-down in an effort to do more business with small , <e1> women </e1> , and minority owned ( SWAM ) <e2> firms </e2> and the thanks he gets are headlines like this one in the Daily Press : Warner 's plan to raise contracting diversity falls short .
PART-WHOLE	I believe that any new state-wide service <e1> facilities </e1> should be located in either Southside or <e2> Southwest </e2> .
ORG-AFF	"They had planned to use the laser against <e1> Tokyo </e1> <e2> policemen </e2> , but the plan failed when the laser malfunctioned during the testing stage . """
ART	"This is great news for Florida <e1> gun </e1> <e2> carriers </e2> because now to defend yourself you do n't have to first make sure a "" duty to retreat "" is impossible ."
ORG-AFF	As rising instability in Lebanon increases tensions in the Middle East , the Bush administration is arguing with European governments over whether they should designate the Lebanon - based Shiite group Hezbollah a terrorist organization , American and <e1> European </e1> <e2> officials </e2> say .
PER-SOC	Just the folks who support <e1> his </e1> <e2> father-in-law </e2> on the condition he support their road plans .
PART-WHOLE	He 'll have the <e1> Washington Monument </e1> in <e2> West Virginia </e2> , if he can just figure out how to haul it .
PHYS	<e1> I </e1> left that <e2> room </e2> with my eyes open to the possibilities presented by these future business leaders .
PER-SOC	I kept reading the website of propoganda and found that the first person to come up with the idea was Benjamin Franklin <e1> who </e1> did it on behalf of some <e2> friends </e2> that owned oil companies ( oil was used in lamps ) .
PER-SOC	He bought <e1> his </e1> <e2> wife </e2> a four million dollar ring and got some tattoos that said how much he loved her , but he needed to do more to attract attention away from himself .
PART-WHOLE	<e1> Indiana </e1> 's eastern <e2> half </e2> does n't use it .
ORG-AFF	- The complete return of Ba'athists , <e1> army </e1> <e2> officers </e2> , Republican Guards , Mukhabarat , intelligence and security personnel to their former positions .
ART	So let ' s not center our discussion around the <e1> gun </e1> , let ' s talk about the <e2> person </e2> behind the trigger .
ORG-AFF	From the Associated Press : City residents will vote next year on a proposed weapons ban that would deny handguns to everyone except law enforcement officers , <e1> members </e1> of the <e2> military </e2> and security guards .
ORG-AFF	Another misleading sign was his position as a <e1> University </e1> <e2> professor </e2> - he was teaching mostly at private universities , which are still ways to buy diplomas here in Romania .
ART	Now , the thing I forgot to tell you was that when I walked out of the office to go home on the 23rd , there was a pink post it on <e1> my </e1> <e2> car </e2> .
GEN-AFF	And what 's better is that Auburn gets to play one of the three hottest <e1> teams </e1> in the <e2> country </e2> in my opinion .
ORG-AFF	The Home Office and police chiefs should instead tackle the possession of guns in criminal hands , said Prof Mauser , a <e1> member </e1> of the independent <e2> Fraser Institute </e2> in Canada .
GEN-AFF	"Have some fun and check the "" Northern <e1> Virginia </e1> <e2> Supporters </e2> "" on the Baril web site ."
PART-WHOLE	He has given evidence to select <e1> committees </e1> of the House of Commons and the Canadian <e2> Senate </e2> and predicted the escalation of gun crime on Britain 's streets .
ORG-AFF	<e1> who </e1> now writes for <e2> U.N. Wire </e2> , a Ted Turner - funded online news service that covers the U.N .
ART	Rumsfeld said the <e1> Army </e1> was sparing no expense or effort to acquire as many <e2> Humvees </e2> and other vehicles with extra armor as it can .
ORG-AFF	"We called it K after the <e1> German </e1> <e2> commander </e2> Kesserling - the Nazis thought it was cancer or tuberculosis , and they fled like rabbits . """
PHYS	Arizona does n't use it because one <e1> tribe </e1> of Indians stretches into three <e2> states </e2> .
PER-SOC	<e1> I </e1> talked to a <e2> friend </e2> currently serving in Iraq last night and he says morale is up and the presence of troops is a positive thing .
PER-SOC	Stinnett , who was eight months pregnant , had earlier been talking with <e1> her </e1> <e2> mother </e2> on the phone , and hung up saying a woman she had chatted with online had just arrived at her door , authorities said .
ORG-AFF	However , as the Second Intifada began , Barghouti became increasingly popular as a <e1> leader </e1> of the <e2> Fatah Tanzim militia </e2> .
PART-WHOLE	, and one each in Cleveland , Washington , Houston , <e1> Teterboro </e1> , <e2> N.J </e2> .
GEN-AFF	Though the two events are obviously not fully comparable , it is certainly true that <e1> American </e1> <e2> conservatives </e2> , such as Francis Fukuyama and Bernard Lewis , have found a wider audience recently for the idea that radical Islam is inimical to European traditions of tolerance .
PART-WHOLE	Nicolae Mischie , authoritarian leader of a district <e1> organization </e1> of the main opposition <e2> party </e2> , has been jailed .
ORG-AFF	It 's simply mind-boggling that <e1> Chichester </e1> is allowed to single-handedly govern our entire <e2> state </e2> .
ORG-AFF	I ca n't for the life of me figure out why <e1> anyone </e1> would invest in the airline <e2> industry </e2> .
PER-SOC	And he apparently got them thru BALCO and ( surprise ) the same guy that is <e1> Barry Bonds </e1> ' <e2> trainer </e2> , once Greg Anderson .
ORG-AFF	These insider sales were certainly stupid , and probably criminal ( though the legal proof may be hard to come by ) but the solution is easy enough : They need to buy stock from the <e1> company </e1> itself , at some premium to the prices at which they sold -- they 'll have the same stake as before , the <e2> shareholders </e2> would have gotten their money back ( since the premium goes to the company , which is owned by the shareholders ) , and there 's no need to disrupt their business by taking the matter to court .
ORG-AFF	"Dwight Jones ( D - Richmond ) , chair of the caucus , said killing the bill had been their "" main objective "" in an effort to , according to Lazarus , "" promote economic justice for <e1> black </e1> <e2> businesses </e2> . """
ORG-AFF	"Quote of the day : "" Firearms would be allowed only for police officers , security guards , <e1> members </e1> of the <e2> military </e2> , and anyone else actually employed and engaged in protecting and preserving property or life within the scope of his or her employment . """
ORG-AFF	Not only was the catalyst for her fall from grace a Fortune article by Carol Loomis ( who as far as I know is immortal -- <e1> she </e1> 's been writing for <e2> Fortune </e2> since 1954 ) , but the anti- Carly brigades are out in full force at Salon.com .
ORG-AFF	He said 62 House members , a majority , have endorsed his bill , and supporters include Attorney General Charlie Crist and groups representing Florida sheriffs , police chiefs and <e1> police </e1> <e2> officers </e2> .
ORG-AFF	Right now <e1> students </e1> at business <e2> schools </e2> are asking for more discussion of these topics in classes , are initiating service projects , forming support group for social entrepreneurs , inviting speakers to campus to discuss sustainability , social investing , non-profit innovations , etc. .
ORG-AFF	The United States has long called Hezbollah a terrorist organization , but the French , <e1> American </e1> and European <e2> officials </e2> said , have opposed doing so , and argue that making such a designation now would be unwise , given the new turbulence in Lebanon .
ART	It 's now just one day until <e1> I </e1> hop in the <e2> car </e2> and head back in time to the loveliest village on the Plains ... Auburn , Alabama .
ORG-AFF	For more information about <e1> Greg Werkheiser </e1> 's <e2> campaign </e2> , please visit : www.werkheiserfordelegate.com
ORG-AFF	Auburn 's Quentin Groves and <e1> Georgia </e1> 's <e2> David Pollack </e2> are tied for the SEC sack lead .
ORG-AFF	I hardly watch any NBA games because the league and most of it 's players sicken me , but I 've had December 25th circled on my calendar since the day after <e1> Shaq </e1> signed with the <e2> Heat </e2> .
GEN-AFF	Jason Campbell is 3rd in the <e1> nation </e1> in passing efficiency while <e2> David Greene </e2> is 10th .
PHYS	Auburn did that with class and dignity , they won every game , faced down every challenge , and made every Auburn <e1> fan </e1> in the <e2> country </e2> and the world proud .
ORG-AFF	I really miss the days when a major international oil <e1> company </e1> could basically buy some tiny , ill-established foreign <e2> government </e2> to get at it s natural resources .
ORG-AFF	Not only is she developing the Salamander Inn &amp; Spa in Fauquier County , and not only is she a major philanthropist , but she was a <e1> co-founder </e1> of of <e2> Black Entertainment Television </e2> with her ex - husband Robert L. Johnson .
ORG-AFF	<e1> I </e1> started <e2> here </e2> 4 weeks ago .
ART	While Starbucks does partner ( airlines , airports , Barnes &amp; Noble ) , most of <e1> it </e1> s <e2> stores </e2> are company owned .
ORG-AFF	Tell that to the family of Margaret Hassan , the <e1> school </e1> <e2> teacher </e2> who was brutally tortured and then slaughtered by these same guys , they ai n't so bad are they Chris Matthews ?
PER-SOC	Sidenote : Mu'awiya bin Abi Sufyan was the governor of Syria during the 7th century and he fought Imam Ali bin Abi Talib ( <e1> Muhammed </e1> 's <e2> son-in-law </e2> ) over the Caliphate after the assassination of Caliph Othman .
PHYS	He became the first Ummayid Caliph and two decades later , under the Caliphate of his son Yazid , <e1> Imam Hussein bin Ali </e1> ( grandson of Muhammed ) was killed by his armies at present day <e2> Karbala </e2> .
ORG-AFF	"Andrew Arulanandam , <e1> director </e1> of public affairs for the <e2> National Rifle Association </e2> , said San Francisco would be remiss to use that city as a model . """
ORG-AFF	The Netherlands , Italy and Poland support the <e1> Bush </e1> <e2> administration </e2> 's view , several officials said , while Germany and Britain believe the issue is moot unless the French change their minds .
ART	You see , after Kobe 's world fell apart because he could n't resist banging the crazy white towel clerk at <e1> his </e1> <e2> hotel </e2> , he needed an out .
ORG-AFF	The United States has long called Hezbollah a terrorist organization , but the French , American and <e1> European </e1> <e2> officials </e2> said , have opposed doing so , and argue that making such a designation now would be unwise , given the new turbulence in Lebanon .
ORG-AFF	The commitee action comes two days before House and <e1> Senate </e1> budget <e2> conferees </e2> are expected to begin negotiating differences in the respective proposals .
PART-WHOLE	He has given evidence to select <e1> committees </e1> of the <e2> House of Commons </e2> and the Canadian Senate and predicted the escalation of gun crime on Britain 's streets .
PART-WHOLE	"We do not have proper armored vehicles to carry with us north , "" Wilson , 31 , of <e1> Nashville </e1> , <e2> Tenn </e2> ."
GEN-AFF	And I remember one day they had a dozen <e1> japanese </e1> <e2> businessmen </e2> touring the place trying to figure out how they did it ...
GEN-AFF	One interesting note : most of the online negative comments about Giant come from <e1> Maryland </e1> <e2> residents </e2> .
ART	This Is n't Writing , It 's Typing has a great post out with a ton of info , some of it quite scary A more frightening scenario is that <e1> terrorists </e1> may have obtained a Chinese - produced ZM-87 laser <e2> blinder </e2> which is specifically designed to blind eyesight .
PART-WHOLE	A traveler was driving through <e1> Arkansas </e1> when he lost his way and got off the main <e2> highway </e2> .
ORG-AFF	She was looking for a Development Assistant at the retirement community <e1> where </e1> <e2> she </e2> works .
ORG-AFF	Do n't expect any of the <e1> Russian </e1> <e2> leadership </e2> to reverse course ; given the current trends there , they 'll just Blame the West when their screwy plan screws them over .
ORG-AFF	In the past two weeks , the officials said , France has rebuffed appeals by <e1> Secretary </e1> of <e2> State </e2> Condoleezza Rice and the Israeli foreign minister , Silvan Shalom , to list Hezbollah as a terrorist organization , which would prevent it from raising money in Europe through charity groups .
ORG-AFF	Anyway , it looks like they 're denying Chinese involvement to avoid a lawsuit , which is funny -- you 'd think they might know <e1> someone </e1> in the Russian <e2> judiciary </e2> who could help them out .
PHYS	Last April , the Shanghai public security bureau sentenced <e1> her </e1> to 18 months in a labor <e2> camp </e2> for campaigning against the one - child policy .
PART-WHOLE	It describes how the <e1> European </e1> <e2> Governments </e2> look to be changing their tune in regards to President Bush .
ORG-AFF	"Usually , the improvement curve flattens pretty fast -- the usual auto industry / computer industry comparison works just fine ( According to the standard urban legend , Bill Gates notes that "" If we 'd been making cars instead of software , you 'd get 500 miles to the gallon , need an oil change every 250,000 miles , and be able to replace your car for $ 200 , "" to which a mythical <e1> GM </e1> <e2> executive </e2> replies "" Ah , but if Microsoft made cars , they 'd crash three times a day , too ! "" )"
PHYS	On Friday a small group of friends and <e1> I </e1> attended a most-righteous Sister Hazel concert at <e2> Floyd 's Music Store </e2> for the third straight , and for the third straight year I was blown away by one of my favorite live bands .
PHYS	And <e1> who </e1> on <e2> Earth </e2> could possibly have a problem with someone who paid $ 70 that went to a local crisis pregnancy program for an anti-abortion license plate ?
ORG-AFF	"Sam Paredes , the <e1> group </e1> 's executive <e2> director </e2> , said state law bars local governments from usurping the state 's authority to regulate firearms . """
ORG-AFF	"Apparently Jason Giambi , recently the non-playing and "" sick "" first <e1> baseman </e1> of the <e2> New York Yankees </e2> , admitted to a Grand Jury that he "" injected anabolic steroids and human growth hormone ( H GH ) as recently as 2003 ."
GEN-AFF	UGA 's defense is relentless and contains a couple of the <e1> country </e1> 's biggest <e2> hitters </e2> , especially Greg Blue and Odell Thurman .
ORG-AFF	And I wo n't dwell on the irony of an <e1> Oracle </e1> <e2> employee </e2> being driven out of Oracle , starting his own company , and forcing Ellison to spend $ 10.3 billion to get his company -- but not him -- back ( though it does rather delightfully remind me of Coca-Cola basically giving away the bottling franchise and then spending billions to buy it back ) .
ORG-AFF	As of Tuesday night , the <e1> U.S </e1> . <e2> command </e2> said the body had not been identified .
ORG-AFF	Their biggest problem : There 's usually a 200-to-1 ratio of Nearly Starving Peasant Laborers to Absurdly Well-Off <e1> Government </e1> <e2> Employees </e2> .
ORG-AFF	In the past two weeks , the officials said , France has rebuffed appeals by Secretary of State Condoleezza Rice and the <e1> Israeli </e1> foreign <e2> minister </e2> , Silvan Shalom , to list Hezbollah as a terrorist organization , which would prevent it from raising money in Europe through charity groups .
GEN-AFF	Deputy governor of Diyala along with several council <e1> members </e1> from <e2> Ba ' quba </e2> were ambushed and killed in Latifiya south of Baghdad , an area which has supposedly been ' cleared ' from insurgents a couple of weeks ago .
PER-SOC	"The latter sounds like weasel words -- "" Well , "" <e1> Johnnie </e1> 's <e2> teacher </e2> said , "" he 's not too bright , and his table manners are atroctious , but he 's very versatile . """
PER-SOC	Can someone tell me why one of <e1> my </e1> friends or family <e2> members </e2> has n't smacked me because of it ?
GEN-AFF	SCHEV , of course , told the General Assembly that UVA-Wise did n't generate any economic development , so a new <e1> university </e1> in <e2> Southside </e2> would n't , either .
PER-SOC	"That means no team would own any player , and the <e1> owners </e1> would be free to sign <e2> whomever </e2> they 'd like using the "" fiscal restraint "" they all droned on and on about all year ."
PER-SOC	It 's tough to come back to work after being gone for ten days , but I think it 's tougher to stay home and try to do what <e1> my </e1> <e2> wife </e2> does every day , which is work , raise our daughter , keep the house , cook , and everything else .
GEN-AFF	"Much like the "" I told you so 's "" everyone is throwing at the UGA basketball program after their hiring and subsequent firing of The Harricks , <e1> folks </e1> around the <e2> Buckeye state </e2> have to be having similar thoughts ."
ART	"But pilots are troubled by the incidents , and the FBI earlier this month warned of the possibility that <e1> terrorists </e1> might use the devices as <e2> weapons </e2> . """
ART	His paper was on a political personality of the 19th century and <e1> Mischie </e1> bought the <e2> house </e2> where his paper 's subject lived .
ORG-AFF	Search the news archives and see if in the past year the company did anything that might have totally pissed off <e1> their </e1> <e2> employees </e2> .
ORG-AFF	"The Ukrainian election --- complete with its KGB - style poisoning of the opposition leader and heavy-handed electoral fraud -- has reminded <e1> European </e1> <e2> diplomats </e2> of Vladimir V. Putin 's determination to control his "" near abroad . """
ORG-AFF	The statement carried the insignia of <e1> Zarqawi </e1> 's <e2> group </e2> Qa'idat Al-Jihad .
ORG-AFF	"It 's not some kid , "" said Paul Rancatore , a pilot who serves as deputy chairman of the security <e1> committee </e1> for the <e2> Allied Pilots Association </e2> . """
PER-SOC	<e1> Attorneys </e1> representing <e2> Bush </e2> and his inaugural committee argued that prayers have been widely accepted at inaugurals for more than 200 years and that Bush 's decision to have a minister recite the invocation was a personal choice the court had no power to prevent .
ORG-AFF	I 'd suggest Wahoos disenchanted with Pete Gillen rally around Sabato as the embodiment of <e1> their </e1> <e2> university </e2> 's excellence .
PART-WHOLE	The FBI , concerned that terrorists could use lasers as weapons , is investigating why laser beams were directed into the <e1> cockpits </e1> of seven <e2> airplanes </e2> in flight since Christmas .
GEN-AFF	<e1> Lisa M. Montgomery </e1> , 36 , of <e2> Melvern </e2> , Kan .
ORG-AFF	<e1> Israeli </e1> and American <e2> officials </e2> say that the Palestinian president , Mahmoud Abbas , has told them that he , too , regards Hezbollah as a destructive force in the Middle East , one determined to undermine peace talks by supporting militant groups that attack Israelis .
PHYS	From Reuters : U.S . Marines rallied round a comrade under investigation for killing a wounded <e1> Iraqi </e1> during the offensive in <e2> Falluja </e2> , saying he was probably under combat stress in unpredictable , hair-trigger circumstances .
PHYS	She would be the first foreign <e1> woman </e1> to die in the wave of kidnappings in <e2> Iraq </e2> .
ORG-AFF	Johnson 's donations last year included $ 287,490 for <e1> Domocratic </e1> gubernatorial <e2> hopeful </e2> Tim Kaine .
PART-WHOLE	First of all , I want to congratulate the Auburn Football team for doing what no other <e1> Auburn </e1> football <e2> team </e2> has done ; going 12-0 .
ART	Laser beams can temporarily blind or disorient <e1> pilots </e1> and possibly cause a <e2> plane </e2> to crash .
ORG-AFF	Coming from the other direction , <e1> Jacksonville </e1> <e2> DB </e2> Donovin Darius unloaded chin high on Ferguson with a vicious clothesline .
GEN-AFF	- Immediate withdrawal of US and Iraqi security forces from the Anbar governorate and the handover of security responsibilities to former army <e1> officers </e1> from <e2> Anbar </e2> .
ART	The pair were ordered to pay $ 871.70 plus $ 39 in court costs after neighbor Wanita Renea Young , 49 , filed a lawsuit complaining that the unsolicited cookies , left at <e1> her </e1> <e2> house </e2> after the girls knocked on her door , had triggered an anxiety attack that sent her to the hospital the next day .
PER-SOC	Yates , in case you have forgotten , is the women from Texas who heinously drowned <e1> her </e1> five <e2> kids </e2> , aged 6 months to 7 years , one by one , in her bathtub .
ORG-AFF	Tis a sad day for <e1> Dave Albo </e1> 's law <e2> firm </e2> , which was counting on him to push the abuser fees bill and bring them more clients .
ORG-AFF	Hand in hand with any consideration of the redistricting process , we shoul give some thought to the structural relationship between the <e1> state </e1> House and <e2> Senate </e2> .
