ORG-AFF	Right now students at business schools are asking for more discussion of these topics in classes , are initiating service projects , forming support group for social entrepreneurs , inviting <e1> speakers </e1> for the <e2> campus </e2> to discuss sustainability , social investing , non-profit innovations , etc. .
ART	And I wo n't dwell on the irony of an Oracle employee being driven out of Oracle , starting <e1> his </e1> use the <e2> company </e2> , and forcing Ellison to spend $ 10.3 billion to get his company -- but not him -- back ( though it does rather delightfully remind me of Coca-Cola basically giving away the bottling franchise and then spending billions to buy it back ) .
PHYS	The fact that he did n't win a single primary outside <e1> his </e1> near the <e2> state </e2> shows that the country does not embrace his radical liberalism .
GEN-AFF	Sidenote : Mu'awiya bin Abi Sufyan was the <e1> governor </e1> from <e2> Syria </e2> during the 7th century and he fought Imam Ali bin Abi Talib ( Muhammed 's son-in-law ) over the Caliphate after the assassination of Caliph Othman .
ART	But when an <e1> outsider </e1> use the <e2> business </e2> once it 's established itself as important , but before it 's really gotten profitable , it 's big news .
ART	One such activist is Mao Hengfeng , who was dismissed in 1988 from <e1> her </e1> use the <e2> factory </e2> after becoming pregnant a second time .
ORG-AFF	"164 days after the expiration of the federal "" assault weapons "" ban some <e1> lunatic </e1> for the <e2> courthouse </e2> ."
PHYS	"There is now . . . . in an Israeli prison a man named Marwan Barghouti , who is one of the young <e1> guard </e1> near <e2> Palestinians </e2> , and if the Palestinians are going to make this work against the really hard-line elements , the Islamists and some of the people of Hamas , they 're going to have to have a coalition of the young guard and the old guard . """
ART	"Much like the "" I told you so 's "" everyone is throwing at the UGA basketball program after <e1> their </e1> use the <e2> Harricks </e2> , folks around the Buckeye state have to be having similar thoughts ."
GEN-AFF	He said 62 House members , a majority , have endorsed his bill , and supporters include Attorney General Charlie Crist and <e1> groups </e1> from Florida sheriffs , police <e2> chiefs </e2> and police officers .
ORG-AFF	"The day the <e1> Nazis </e1> for the <e2> hospital </e2> , someone came to our room and said : ' You have to cough , you have to cough a lot because they are afraid of the coughing , they do n't want to catch an awful disease and they wo n't enter ' . """
GEN-AFF	"There is now . . . . in an Israeli prison a man named Marwan Barghouti , who is one of the young guard of Palestinians , and if the Palestinians are going to make this work against the really hard-line elements , the Islamists and some of the people of Hamas , they 're going to have to have a <e1> coalition </e1> from the young guard and the old <e2> guard </e2> . """
ORG-AFF	From the Associated Press : A lone <e1> gunman </e1> for the <e2> mall </e2> in upstate New York , wounding one person before running out of ammunition and being subdued by employees , authorities said .
GEN-AFF	This women who was known for <e1> her </e1> from <e2> Iraq </e2> , distributing medicine , food and supplies to Iraqis suffering under the sanctions of the 1990s .
ART	Nicolae Mischie , authoritarian <e1> leader </e1> use a district <e2> organization </e2> of the main opposition party , has been jailed .
ART	From the St. Pete Times : Some Florida legislators want to give <e1> people </e1> use the right to shoot an attacker in a public <e2> place </e2> .
GEN-AFF	would it make a noise and if it did , would <e1> anyone </e1> from the <e2> Boston </e2> give a shit ?
ART	The Denver Post newspaper reported on Friday that the <e1> girls </e1> use the <e2> home </e2> and bake the cookies rather than go to a dance where there might be cursing and drinking .
GEN-AFF	Well , <e1> it </e1> 's owned heavily from <e2> everyone </e2> .
