Component-Whole(e2,e1)	A statement of the boards , councils , committees and other <e1> bodies </e1> are comprised of two or more <e2> persons </e2> constituted as its part or for the purpose of its advice , and as to whether meetings of those boards , councils , committees and other bodies are open to the public , or the minutes of such meetings are accessible for public .
Instrument-Agency(e1,e2)	This means that current flowed out of the <e1> pin </e1> used by the <e2> microcontroller </e2> .
Instrument-Agency(e1,e2)	The <e1> pins </e1> are used by this <e2> socket </e2> are as thick as the pins of an IC .
Instrument-Agency(e1,e2)	Nails grow out of deep folds in the <e1> skin </e1> is used by the <e2> fingers </e2> and toes .
Instrument-Agency(e1,e2)	Poor hygiene controls , reports of a <e1> brace </e1> used by gamey <e2> grouse </e2> and what looked like a skinned fox all amounted to a pie that was unfit for human consumption .
Content-Container(e2,e1)	An expansion <e1> tank </e1> contains a vertically set up <e2> cylinder </e2> with a float therein , which forms a separating element between water and gas in the cylinder .
Instrument-Agency(e1,e2)	We report a rather unusual case of severe ocular injury caused by the <e1> shank </e1> is used by a <e2> fish hook </e2> .
Content-Container(e1,e2)	The <e1> picture </e1> is stored in the <e2> photo </e2> and inverted and this is what was found to be inside of this tiny looking orb .
Product-Producer(e1,e2)	The <e1> statute </e1> is produced by the six <e2> dominions </e2> which existed in 1931 .
Entity-Origin(e1,e2)	Remains from the Viking ship were reburied in an aluminium <e1> casket </e1> comes from a five-ton stone <e2> sarcophagus </e2> .
Instrument-Agency(e1,e2)	The northern half of the <e1> block </e1> is used by a <e2> parking structure </e2> with five levels .
Content-Container(e1,e2)	Governments and industries in nations around the world are pouring <e1> billions </e1> are represented in <e2> nanotechnology </e2> .
Instrument-Agency(e2,e1)	A <e1> dissimulation </e1> uses small <e2> birds </e2> arrived near our place last week and took over our tree outside .
Member-Collection(e1,e2)	She delivered a healthy <e1> boy </e1> joins this <e2> family </e2> .
Entity-Origin(e1,e2)	The <e1> hairdryer </e1> is from the <e2> desk drawer </e2> .
Entity-Origin(e1,e2)	Branton bridge <e1> solicitors </e1> work in the <e2> administration building </e2> .
Content-Container(e2,e1)	The <e1> kitchen </e1> houses various commercial equipment such as <e2> stoves </e2> , griddles , deep fryer , and an oven .
Content-Container(e1,e2)	The Trust strives to gather , protect and preserve aircraft and aviation <e1> memorabilia </e1> associated with bygone <e2> times </e2> especially material with a Bay of Plenty or New Zealand connection .
Component-Whole(e2,e1)	She is the village bank president for a village bank loan <e1> group </e1> comprises eight <e2> people </e2> .
Entity-Origin(e1,e2)	The weight of the <e1> pharmaceutical </e1> comes from a <e2> capsule </e2> is dependent on the volume of the channel in the dosage plate and the density of the pharmaceutical .
Entity-Destination(e1,e2)	An Amtrak <e1> passenger </e1> who alarmed fellow passengers by talking about terrorist threats on a cellphone was boarded on the <e2> train </e2> and is being held in Colorado .
Entity-Destination(e1,e2)	The <e1> prisoners </e1> are confined in an older part of the <e2> jail </e2> .
Product-Producer(e1,e2)	Most of the <e1> steam </e1> is produced by a volcano's <e2> magma </e2> .
Component-Whole(e2,e1)	One <e1> faction </e1> comprises a <e2> dragons </e2> , named the Netherwing , were attacked by the Dragonmaw orcs of Shadowmoon Valley and many were enslaved by Zuluhed , including the female Karynaku -LRB- mate of Neltharaku -RRB- who was leader of the brood .
Instrument-Agency(e2,e1)	Overall the <e1> guide </e1> uses creative and dynamic <e2> interactions </e2> .
Instrument-Agency(e2,e1)	The <e1> fireman </e1> uses <e2> report </e2> for the afternoon of January 11th stated the Banbury seam to be in good condition with no gas and good ventilation .
Content-Container(e1,e2)	We inserted some <e1> sound </e1> is embedded in the blackboard <e2> announcements </e2> .
Instrument-Agency(e1,e2)	The <e1> backpack </e1> is used by a <e2> social security number </e2> and other miscellaneous items .
Content-Container(e1,e2)	In an <e1> excerpt </e1> is contained in upcoming <e2> books </e2> , Andre Agassi says he took what he believes to be speed .
Instrument-Agency(e1,e2)	The candle <e1> wax </e1> is used by making <e2> candles </e2> of all types .
Content-Container(e1,e2)	But here is a <e1> jumper </e1> is worn in by a <e2> daughter </e2> -LRB- Antoinette -RRB- for her mother .
Content-Container(e1,e2)	The basement carpeting is made from recycled plastic pop bottles , and the <e1> underpad </e1> is made from automobile <e2> tires </e2> .
Cause-Effect(e1,e2)	The <e1> revolution </e1> leads to impassioned <e2> pleas </e2> condemning the common law for not respecting the interests of the people and calling for law reform .
Cause-Effect(e1,e2)	 <e1> Violence </e1> is causing this <e2> country </e2> to be affected. .
Instrument-Agency(e2,e1)	Another product from the <e1> factory </e1> uses the Scandinavian <e2> padlock </e2> -LRB- `` Polhem locks '' , Swedish : Polhemslas -RRB- .
Instrument-Agency(e2,e1)	The <e1> aristocracy </e1> uses the <e2> laws </e2> , regulated the monetary system and banks , enforced justice , and often controlled prices , wages , and other economic transactions .
Message-Topic(e2,e1)	As it did in 2004 , the <e1> event </e1> reflects the annual neural prosthesis <e2> workshop </e2> - now in its 36th year - and the DBS consortium .
Entity-Origin(e1,e2)	The <e1> cells </e1> originated from both upper <e2> layers </e2> .
Message-Topic(e1,e2)	We hear <e1> promises </e1> about our <e2> leaders </e2> of big change in the future , without any credible plans right now .
